173;994.47
174;9164.85
175;8177.20
176;2478.37
177;2167.19
178;7377.00
179;6881.80
180;5314.70
181;1681.32
182;7738.11
183;8688.56
184;8263.74
185;4993.92
186;5409.10
187;6695.64
188;9233.74
189;846.77
190;2038.30
191;8770.92
192;1941.75
193;2273.78
194;6459.89
195;8657.87
196;8015.90
197;4971.10
198;9867.55
199;941.72
200;8331.24
201;1016.40
202;2440.20
203;8349.99
204;6714.25
205;1216.46
206;4358.45
207;1542.30
208;2047.77
209;6079.96
210;6031.00
211;1626.35
212;4844.35
213;7944.58
214;9957.50
215;4950.94
216;2074.20
217;2350.65
218;5975.24
219;8326.73
220;1291.79
221;4722.12
222;177.39
223;8539.93
224;6438.17
225;1551.17
226;1322.87
227;9428.88
228;6472.12
229;1778.35
230;294.32
231;315.63
232;3066.60
233;3564.47
234;9679.59
235;6119.78
236;1919.22
237;9560.40
238;6130.14
239;4392.37
240;4768.23
241;1014.45
242;830.52
243;3670.31
244;4038.10
245;9860.27
246;5764.86
247;2819.78
248;222.32
249;2059.58
250;887.10
251;6480.43
252;5297.74
253;6318.30
254;9491.72
255;4772.41
256;6633.44
257;3202.40
258;2845.90
259;8217.35
260;9253.30
261;6163.00
262;3639.42
263;1205.99
264;2545.32
265;5858.30
266;9354.56
267;8365.35
268;7060.57
269;3320.71
270;5080.35
271;1479.57
272;4173.76
273;1085.20
274;9925.16
275;330.20
276;8544.35
277;2939.89
278;1607.90
279;799.95
280;1443.80
281;6850.18
282;960.13
283;3647.11
284;9378.13
285;651.61
286;1936.62
287;8590.38
288;2136.39
289;8069.20
290;3126.24
291;4198.51
292;5155.32
293;1563.97
294;3864.73
295;9203.14
296;5002.60
297;6108.52
298;3241.21
299;842.50
300;6459.60
301;4586.40
302;6375.73
303;7407.91
304;4184.00
305;1054.18
306;4765.33
307;9452.55
308;5310.27
309;9441.89
310;4358.48
311;3147.63
312;9241.44
313;5759.82
314;4784.80
315;6739.81
316;4291.90
317;686.62
318;506.88
319;592.40
320;5567.96
321;4030.12
322;2505.84
323;2855.29
324;4753.87
325;5481.22
326;7824.64
327;958.42
328;2992.54
329;6145.90
330;4281.70
331;8430.55
332;2612.39
333;3006.42
334;3611.63
335;6970.42
336;4199.10
337;966.22
338;3350.79
339;8514.16
340;1231.38
341;6232.30
342;6091.55
343;4799.47
344;2999.34
345;4151.74
346;5342.48
347;9722.96
348;3276.97
349;6265.44
350;7103.99
351;2270.84
352;5957.83
353;6800.78
354;3574.16
355;3701.21
356;8732.21
357;2732.98
358;9740.48
359;3130.23
360;4493.60
361;60.71
362;438.90
363;1769.21
364;2209.97
365;9818.39
366;5300.90
367;5165.39
368;815.30
369;168.57
370;8253.86
371;6943.38
372;4406.12
373;5581.82
374;6105.80
375;7565.90
376;141.90
377;7733.49
378;7886.73
379;2103.69
380;2085.70
381;8912.53
382;3315.10
383;6783.26
384;7234.58
385;3939.91
386;270.28
387;135.86
388;210.46
389;2390.26
390;3997.41
391;716.62
392;3382.52
393;8995.60
394;5797.12
395;6814.40
396;5064.71
397;9102.96
398;7505.22
399;5518.49
400;1988.19
401;3175.80
402;2163.73
403;4003.38
404;7522.56
405;1791.66
406;4485.84
407;4131.50
408;4155.34
409;1349.80
410;2881.78
411;1414.31
412;6534.48
413;1991.65
414;598.30
415;2376.50
416;3934.55
417;112.36
418;8513.14
419;543.13
420;7536.90
421;3341.93
422;1921.20
423;6140.99
424;1763.32
425;3149.93
426;1043.95
427;246.93
428;1076.95
429;4404.00
430;6152.11
431;1031.22
432;4299.10
433;8145.19
434;2543.40
435;1248.64
436;5739.27
437;8607.45
438;7501.38
439;6549.30
440;9838.51
441;4224.75
442;7555.52
443;4292.47
444;3754.28
445;7817.93
446;8754.83
447;3315.60
448;5217.30
449;6638.64
450;6224.36
451;9084.33
452;1066.40
453;5687.40
454;2271.40
455;966.34
456;2749.70
457;4279.85
458;105.59
459;1329.92
460;383.60
461;8769.80
462;3845.52
463;6970.83
464;5877.22
465;4754.93
466;4862.81
467;2714.95
468;5616.32
469;4919.32
470;4551.76
471;3330.60
472;7939.80
473;3216.29
474;4380.78
475;2054.37
476;6364.18
477;9821.57
478;561.00
479;5598.89
480;7197.72
481;7972.60
482;6271.50
483;9096.67
484;9344.48
485;8311.55
486;2477.66
487;7002.86
488;5880.21
489;7852.50
490;5089.40
491;702.93
492;6940.11
493;128.88
494;2317.50
495;1953.30
496;2744.77
497;2826.99
498;4154.89
499;1546.64
500;7455.36
501;945.46
502;4493.30
503;4845.27
504;9482.87
505;69.11
506;6792.85
507;8400.00
508;1417.10
509;5485.17
510;4725.86
511;7745.85
512;8187.25
513;4347.96
514;9870.26
515;7266.71
516;2501.36
517;5037.42
518;4671.97
519;7078.95
520;52.60
521;6464.53
522;7378.81
523;3171.99
524;3130.75
525;2570.39
526;4785.39
527;2756.12
528;3747.87
529;1425.56
530;279.99
531;6018.95
532;4073.35
533;8398.90
534;1659.74
535;274.82
536;7015.25
537;1580.24
538;5661.73
539;5127.29
540;5799.74
541;1610.72
542;7122.69
543;7738.51
544;1957.64
545;6247.15
546;3985.89
547;3654.40
548;5051.34
549;2044.64
550;1389.13
551;9533.43
552;4470.50
553;8626.00
554;3796.99
555;3411.47
556;6728.62
557;6183.22
558;7178.74
559;2305.47
560;5964.12
561;9499.21
562;5011.29
563;8172.87
564;63.92
565;1119.70
566;5564.86
567;6391.86
568;5549.73
569;4549.25
570;9475.49
571;6454.40
572;710.92
573;8474.59
574;7129.48
575;4740.87
576;2052.50
577;2582.74
578;2432.62
579;2478.99
580;1592.22
581;3886.53
582;3903.41
583;9922.35
584;4963.18
585;4771.55
586;1880.42
587;765.48
588;6447.87
589;4937.85
590;7397.90
591;5418.39
592;7339.79
593;506.98
594;6363.36
595;1062.81
596;426.36
597;2954.76
598;12.27
599;8964.28
600;8280.12
601;3637.98
602;9580.26
603;8119.80
604;4763.36
605;8471.29
606;2253.72
607;2945.64
608;3824.39
609;6096.93
610;8816.91
611;3365.56
612;5143.89
613;7813.20
614;9936.18
615;8890.54
616;2631.91
617;4525.17
618;2951.73
619;9416.43
620;4727.47
621;3158.79
622;9643.58
623;4495.37
624;8705.73
625;7822.86
626;6613.83
627;8619.20
628;3198.67
629;7446.21
630;1875.40
631;7085.31
632;3060.86
633;6466.62
634;4824.28
635;3708.62
636;773.79
637;2289.35
638;4314.00
639;5315.70
640;3202.42
641;9534.67
642;7781.53
643;9830.86
644;542.63
645;7482.27
646;1053.80
647;5102.60
648;3544.33
649;2860.75
650;2917.90
651;9005.12
652;6375.93
653;5705.65
654;4890.22
655;6.72
656;5484.86
657;3527.66
658;6777.75
659;9220.37
660;4713.88
661;7720.46
662;6812.54
663;3352.56
664;9341.38
665;2408.78
666;5873.14
667;9595.10
668;6545.50
669;1224.64
670;4223.25
671;7566.67
672;8880.76
673;7663.57
674;7802.15
675;6066.82
676;1849.12
677;4982.80
678;5931.18
679;1889.56
680;2928.95
681;9667.85
682;8444.74
683;3295.10
684;3657.82
685;7826.34
686;1840.48
687;8203.50
688;646.85
689;9351.18
690;3409.00
691;9226.40
692;8846.32
693;5256.10
694;353.68
695;6179.98
696;5584.29
697;7834.29
698;1854.65
699;8958.14
700;9652.81
701;9681.54
702;3698.39
703;9605.53
704;7411.93
705;2217.66
706;6894.10
707;6657.87
708;6680.71
709;6852.28
710;3277.53
711;3566.95
712;2561.43
713;4685.86
714;2511.15
715;8781.54
716;5083.30
717;6267.15
718;778.34
719;9294.96
720;866.95
721;5614.85
722;6451.33
723;6407.24
724;2415.14
725;8539.14
726;3475.80
727;6596.55
728;8505.90
729;9363.52
730;9142.24
731;8732.97
732;2396.53
733;7634.14
734;3137.41
735;5061.96
736;7988.40
737;4067.95
738;5552.30
739;2133.90
740;8062.17
741;556.40
742;636.64
743;9771.52
744;2944.26
745;455.67
746;432.29
747;4563.83
748;3590.33
749;359.56
750;7899.88
751;4227.69
752;710.23
753;9862.60
754;9418.63
755;1177.66
756;8895.43
757;7369.50
758;8145.31
759;1495.44
760;2784.18
761;7878.43
762;303.68
763;8384.17
764;9969.86
765;5428.55
766;3772.28
767;1781.78
768;6315.89
769;9093.20
770;5547.62
771;5302.67
772;8924.53
773;9280.35
774;7177.40
775;1924.43
776;2714.23
777;2795.96
778;9872.59
779;4062.62
780;8710.20
781;4348.00
782;1180.80
783;8409.87
784;7568.34
785;7034.86
786;9262.66
787;5849.33
788;5823.91
789;9508.90
790;8725.68
791;579.80
792;8013.61
793;7329.18
794;8418.17
795;7791.30
796;2316.95
797;6102.27
798;1863.27
799;7695.49
800;2478.38
801;7264.40
802;858.19
803;3720.50
804;2722.28
805;9635.14
806;6158.81
807;5275.43
808;2036.23
809;6047.64
810;3485.90
811;5034.23
812;2735.49
813;2644.52
814;547.35
815;7252.59
816;9217.92
817;7951.65
818;228.53
819;3273.75
820;9740.77
821;230.27
822;7079.10
823;2981.53
824;3940.70
825;1042.32
826;7251.78
827;9402.58
828;6476.49
829;326.95
830;4241.12
831;6059.89
832;8488.93
833;8371.48
834;2006.52
835;8028.21
836;3467.41
837;1992.45
838;812.78
839;896.69
840;7557.14
841;5567.92
842;1237.70
843;6822.53
844;3828.70
845;9074.83
846;4670.16
847;2206.88
848;2142.40
849;6105.18
850;5733.25
851;3005.21
852;4822.26
853;201.82
854;9810.14
855;2995.20
856;4037.30
857;9590.73
858;1901.84
859;570.92
860;738.31
861;9663.94
862;2646.00
863;7937.30
864;4928.59
865;953.39
866;76.94
867;1047.47
868;1898.70
869;3724.39
870;2354.32
871;2183.81
872;5651.27
873;9888.99
874;7508.38
875;5910.93
876;8802.40
877;897.67
878;5587.21
879;1845.83
880;7876.70
881;5207.92
882;2070.97
883;3323.74
884;8750.61
885;3010.92
886;6746.21
887;1156.64
888;892.29
889;6667.15
890;2648.11
891;3422.82
892;9289.23
893;2728.13
894;9119.14
895;7303.47
896;8354.23
897;631.71
898;5804.57
899;3021.90
900;3485.73
901;6158.50
902;8159.63
903;3476.86
904;3202.70
905;898.34
906;4336.63
907;9799.59
908;6368.80
909;2517.97
910;8890.83
911;3430.79
912;3615.61
913;9367.33
914;2886.70
915;7253.72
916;3650.95
917;7218.49
918;2353.23
919;2270.34
920;4231.20
921;1711.19
922;3292.98
923;9485.51
924;2990.26
925;2914.00
926;488.88
927;6903.96
928;7002.46
929;5359.13
930;2370.49
931;4882.39
932;8781.34
933;1198.14
934;4237.62
935;5623.57
936;9632.26
937;4787.69
938;4361.48
939;3779.70
940;8705.70
941;3967.20
942;2806.10
943;7385.78
944;3026.29
945;4805.90
946;7055.84
947;2281.43
948;5342.40
949;7277.11
950;8965.19
951;4195.38
952;8326.98
953;8082.68
954;5938.82
955;4015.10
956;9562.91
957;87.58
958;9016.58
959;1344.51
960;3736.43
961;4975.64
962;1111.89
963;399.37
964;4807.34
965;583.71
966;7875.14
967;7693.21
968;8608.79
969;3440.80
970;7158.46
971;3582.87
972;8080.19
973;9076.18
974;6085.92
975;6554.45
976;6715.44
977;1257.29
978;6536.70
979;2208.65
980;4133.76
981;4639.00
982;9129.35
983;1407.99
984;2323.81
985;2007.96
986;6245.86
987;9411.53
988;2059.43
989;4931.72
990;7313.46
991;9286.32
992;9450.11
993;6610.90
994;8772.61
995;8224.33
996;2310.25
997;4523.00
998;1036.74
999;2683.55
1000;9140.27
1001;9851.93
1002;3396.37
1003;5540.70
1004;9643.78
1005;1647.63
1006;451.72
1007;2981.23
1008;1020.49
1009;1678.29
1010;5474.21
1011;7800.72
1012;5293.78
1013;1773.28
1014;2228.56
1015;3930.34
1016;7794.78
1017;5516.00
1018;6982.47
1019;753.22
1020;9199.20
1021;6183.89
1022;2077.18
1023;5592.58
1024;2623.34
1025;7323.00
1026;6595.50
1027;1734.15
1028;1318.26
1029;8939.96
1030;8840.23
1031;4775.43
1032;674.65
1033;3975.70
1034;6724.77
1035;1533.94
1036;2220.16
1037;7017.77
1038;2958.88
1039;2708.20
1040;6183.61
1041;8890.61
1042;65.21
1043;5253.40
1044;2150.74
1045;1256.24
1046;3435.97
1047;2912.94
1048;7834.50
1049;6318.39
1050;8823.21
1051;4768.21
1052;8299.75
1053;5122.18
1054;9950.20
1055;4750.14
1056;9648.31
1057;1812.21
1058;4193.12
1059;146.86
1060;698.82
1061;3958.32
1062;6048.69
1063;574.40
1064;1883.94
1065;1234.48
1066;2382.33
1067;89.19
1068;171.69
1069;9450.14
1070;3986.73
1071;245.70
1072;3909.68
1073;5433.60
1074;6730.37
1075;4839.82
1076;7501.10
1077;9648.24
1078;4799.43
1079;8620.20
1080;1239.44
1081;879.66
1082;9438.27
1083;1977.65
1084;7613.51
1085;1584.79
1086;2754.23
1087;3955.80
1088;8549.91
1089;7358.90
1090;3104.47
1091;9296.35
1092;8182.17
1093;2380.80
1094;7848.19
1095;834.71
1096;5615.58
1097;2043.45
1098;2468.21
1099;395.30
1100;4333.96
1101;3548.94
1102;5125.46
1103;4601.53
1104;5691.25
1105;2516.15
1106;5354.38
1107;4618.34
1108;2240.63
1109;1036.76
1110;2185.94
1111;2634.52
1112;2826.37
1113;3079.13
1114;5510.42
1115;126.40
1116;6183.26
1117;6142.79
1118;6457.33
1119;2065.59
1120;9447.86
1121;5986.60
1122;4039.38
1123;2884.74
1124;1136.74
1125;4784.55
1126;7566.66
1127;7234.64
1128;2433.36
1129;9083.22
1130;7648.19
1131;4326.76
1132;9121.98
1133;9357.58
1134;3796.96
1135;367.10
1136;6986.29
1137;1885.97
1138;9478.47
1139;2749.95
1140;3687.40
1141;2147.55
1142;3769.41
1143;6785.50
1144;6384.36
1145;2827.95
1146;9531.60
1147;796.91
1148;6031.11
1149;4112.95
1150;1940.23
1151;4998.35
1152;3831.43
1153;352.90
1154;8134.98
1155;9892.42
1156;9686.60
1157;5696.58
1158;8381.78
1159;713.58
1160;7580.73
1161;9928.82
1162;8243.64
1163;608.30
1164;4696.46
1165;670.30
1166;8042.15
1167;9287.78
1168;3233.84
1169;2754.67
1170;2920.33
1171;4304.60
1172;6224.15
1173;3581.10
1174;6045.33
1175;9010.16
1176;6221.86
1177;4862.65
1178;8429.20
1179;8368.45
1180;6466.47
1181;8668.71
1182;6265.99
1183;4821.14
1184;9477.27
1185;6051.26
1186;9742.38
1187;3514.12
1188;7631.24
1189;7763.33
1190;103.60
1191;9486.37
1192;56.81
1193;5830.53
1194;1485.55
1195;1307.39
1196;5298.89
1197;8920.93
1198;8556.94
1199;6882.78
1200;944.50
1201;3529.25
1202;9029.52
1203;5876.51
1204;4081.29
1205;2614.52
1206;2461.73
1207;5380.45
1208;7809.35
1209;8306.98
1210;2671.35
1211;1095.56
1212;9658.21
1213;8225.62
1214;1143.94
1215;1478.98
1216;7412.42
1217;872.38
1218;6748.87
1219;8717.27
1220;6786.21
1221;8850.99
1222;3982.67
1223;5063.51
1224;9730.43
1225;8515.89
1226;3540.66
1227;6921.48
1228;9103.99
1229;9172.80
1230;9305.38
1231;7401.90
1232;8965.53
1233;2126.30
1234;6086.55
1235;7930.90
1236;3204.29
1237;5670.50
1238;365.15
1239;9350.79
1240;5951.99
1241;7760.20
1242;1508.84
1243;3451.40
1244;1568.66
1245;1861.25
1246;3263.74
1247;8796.39
1248;1301.79
1249;212.97
1250;6455.80
1251;1037.77
1252;2078.93
1253;8522.33
1254;6396.60
1255;6888.62
1256;6269.80
1257;3428.88
1258;9057.78
1259;9780.84
1260;3173.91
1261;5244.23
1262;7248.87
1263;2751.81
1264;9714.23
1265;8916.51
1266;5332.55
1267;3878.33
1268;3888.40
1269;2337.11
1270;7337.32
1271;9315.27
1272;3415.97
1273;5169.80
1274;4381.54
1275;8138.47
1276;9822.10
1277;3320.87
1278;4781.87
1279;9580.43
1280;2399.47
1281;3235.43
1282;6042.19
1283;5355.55
1284;6024.91
1285;8520.58
1286;270.70
1287;6348.63
1288;5314.99
1289;4519.26
1290;6579.18
1291;3309.65
1292;6704.14
1293;2322.17
1294;9583.40
1295;536.90
1296;2747.48
1297;131.39
1298;5436.60
1299;4730.75
1300;1717.26
1301;4172.56
1302;5036.39
1303;2320.89
1304;1112.90
1305;9691.17
1306;2782.53
1307;7493.71
1308;5573.80
1309;6283.45
1310;7019.37
1311;5800.64
1312;6339.53
1313;2741.60
1314;749.18
1315;9152.76
1316;3974.64
1317;6940.23
1318;8630.81
1319;4498.37
1320;511.41
1321;2732.40
1322;3635.11
1323;2339.28
1324;8268.88
1325;6534.51
1326;5767.22
1327;3132.55
1328;6930.80
1329;961.11
1330;6062.13
1331;9103.34
1332;1126.78
1333;5624.49
1334;3237.86
1335;3930.80
1336;111.37
1337;6173.29
1338;8279.33
1339;9966.96
1340;8289.41
1341;6361.75
1342;1110.30
1343;1677.26
1344;3912.20
1345;6583.48
1346;673.89
1347;4381.86
1348;604.88
1349;3171.59
1350;8314.36
1351;8377.97
1352;9823.98
1353;8787.50
1354;8763.10
1355;63.80
1356;0.64
1357;3106.41
1358;9228.56
1359;4794.34
1360;3067.66
1361;2339.55
1362;2192.59
1363;1247.63
1364;9728.13
1365;5141.50
1366;3538.90
1367;8547.24
1368;4121.19
1369;3018.16
1370;1000.20
1371;1376.47
1372;6385.73
1373;826.44
1374;4785.90
1375;6160.62
1376;3405.50
1377;120.17
1378;459.33
1379;4401.69
1380;2855.78
1381;7611.76
1382;4756.76
1383;9952.82
1384;8782.21
1385;7201.84
1386;8906.23
1387;6042.42
1388;7149.95
1389;397.82
1390;9230.79
1391;7060.47
1392;4851.55
1393;9571.66
1394;9999.49
1395;134.81
1396;4175.59
1397;9186.86
1398;4608.42
1399;9137.51
1400;281.64
1401;2670.76
1402;5642.93
1403;3692.96
1404;1866.31
1405;6938.50
1406;8845.81
1407;187.40
1408;2308.76
1409;9657.10
1410;5953.30
1411;6767.34
1412;9019.99
1413;7831.00
1414;4480.85
1415;4455.65
1416;2059.11
1417;7844.53
1418;9134.46
1419;6549.22
1420;4553.17
1421;5759.19
1422;3813.51
1423;7078.61
1424;8113.27
1425;7903.53
1426;3463.84
1427;9488.69
1428;1103.35
1429;4564.81
1430;359.94
1431;6619.67
1432;2866.35
1433;1780.91
1434;7646.42
1435;2910.30
1436;8955.56
1437;1023.86
1438;4882.90
1439;6078.79
1440;8715.73
1441;428.70
1442;3749.70
1443;6792.37
1444;5846.58
1445;8146.99
1446;6485.98
1447;8389.18
1448;3625.43
1449;115.81
1450;6659.30
1451;4875.83
1452;3899.89
1453;7545.11
1454;3971.79
1455;1002.46
1456;829.21
1457;6696.88
1458;7954.56
1459;250.30
1460;8537.20
1461;6909.97
1462;9662.92
1463;4046.72
1464;1777.50
1465;3999.69
1466;147.60
1467;7976.79
1468;5342.47
1469;2053.46
1470;530.26
1471;2485.68
1472;8576.88
1473;9106.52
1474;9065.69
1475;482.50
1476;6413.72
1477;9159.94
1478;5976.20
1479;3398.57
1480;1693.55
1481;2192.62
1482;8543.86
1483;7212.20
1484;3579.11
1485;2993.35
1486;1827.64
1487;5410.11
1488;1160.42
1489;1893.78
1490;2380.96
1491;9690.58
1492;4524.95
1493;6382.88
1494;1127.82
1495;6934.15
1496;1783.49
1497;2151.15
1498;9223.87
1499;9597.60
1500;7439.50
1501;4111.94
1502;9781.70
1503;3642.43
1504;5872.78
1505;4880.16
1506;6513.76
1507;5793.40
1508;1973.53
1509;715.49
1510;2365.62
1511;4139.73
1512;3057.92
1513;1817.90
1514;6643.10
1515;4972.60
1516;4720.85
1517;4698.71
1518;6330.42
1519;5156.87
1520;5146.49
1521;2206.56
1522;6152.50
1523;1263.95
1524;5460.43
1525;4934.62
1526;8364.37
1527;7579.80
1528;3314.00
1529;6863.41
1530;6363.18
1531;3627.36
1532;6088.78
1533;2264.82
1534;4554.10
1535;147.75
1536;2172.43
1537;7789.55
1538;8911.99
1539;2184.87
1540;7528.88
1541;9145.15
1542;7460.85
1543;1210.58
1544;4939.73
1545;7859.81
1546;8708.20
1547;5421.00
1548;3348.10
1549;9706.82
1550;3443.52
1551;2779.36
1552;1653.59
1553;4972.25
1554;6875.30
1555;5245.73
1556;7803.42
1557;4317.72
1558;9225.92
1559;8776.67
1560;7245.74
1561;1824.18
1562;8194.33
1563;6788.53
1564;5195.33
1565;2734.85
1566;6247.92
1567;6986.89
1568;186.95
1569;3976.95
1570;2516.31
1571;5257.57
1572;6766.10
1573;358.53
1574;2243.50
1575;7803.62
1576;7028.16
1577;4478.24
1578;9939.62
1579;4932.40
1580;8717.79
1581;1531.29
1582;619.47
1583;9447.39
1584;4247.12
1585;7870.15
1586;5002.90
1587;2759.53
1588;7624.31
1589;1032.50
1590;6598.28
1591;149.95
1592;2304.30
1593;3638.67
1594;6644.22
1595;6379.75
1596;7295.75
1597;3228.19
1598;9602.39
1599;4166.65
1600;3180.17
1601;4162.90
1602;4893.67
1603;9694.20
1604;3461.47
1605;1259.95
1606;891.69
1607;7089.31
1608;9945.69
1609;3619.35
1610;7463.73
1611;6236.26
1612;6410.81
1613;6956.64
1614;7133.30
1615;7745.99
1616;6276.92
1617;8167.30
1618;1682.71
1619;8705.59
1620;7872.51
1621;6653.12
1622;9958.29
1623;930.73
1624;5401.97
1625;474.28
1626;5278.87
1627;6141.55
1628;169.36
1629;6487.14
1630;5190.15
1631;4892.78
1632;827.13
1633;2282.92
1634;3249.37
1635;505.64
1636;4117.66
1637;6519.32
1638;3879.86
1639;1175.53
1640;8501.70
1641;9328.74
1642;2047.80
1643;1822.50
1644;5734.77
1645;4656.30
1646;9776.87
1647;3846.50
1648;5052.29
1649;8896.56
1650;8947.19
1651;7021.35
1652;4527.10
1653;8307.77
1654;2778.38
1655;2910.24
1656;251.95
1657;2839.72
1658;7460.40
1659;8278.13
1660;2276.79
1661;5083.32
1662;2349.70
1663;9580.97
1664;9851.36
1665;3817.20
1666;1363.20
1667;1521.66
1668;3818.52
1669;3071.65
1670;1067.72
1671;7271.21
1672;7867.93
1673;3617.24
1674;7817.40
1675;6726.37
1676;515.23
1677;8911.27
1678;4126.51
1679;5837.49
1680;1105.98
1681;9027.64
1682;7409.99
1683;4540.36
1684;5101.10
1685;5619.41
1686;698.44
1687;9836.73
1688;7567.79
1689;223.60
1690;2535.38
1691;7011.45
1692;5976.61
1693;5899.29
1694;1515.92
1695;3879.21
1696;2970.18
1697;4574.80
1698;3461.29
1699;8934.98
1700;8732.24
1701;9197.18
1702;4952.54
1703;1093.43
1704;3445.90
1705;3882.89
1706;3034.00
1707;704.27
1708;5274.68
1709;244.93
1710;9023.77
1711;5744.62
1712;6032.21
1713;6559.15
1714;7682.48
1715;7480.22
1716;3562.74
1717;1341.86
1718;1234.10
1719;2669.00
1720;3822.50
1721;652.20
1722;616.33
1723;5059.74
1724;7712.50
1725;1835.20
1726;6235.58
1727;3923.71
1728;6446.15
1729;8869.17
1730;3159.40
1731;9639.80
1732;1026.44
1733;3476.54
1734;79.10
1735;3190.34
1736;8264.18
1737;5673.30
1738;2123.90
1739;3334.63
1740;5083.52
1741;4674.26
1742;1498.35
1743;9083.73
1744;4845.15
1745;7470.54
1746;3614.10
1747;2992.67
1748;3293.10
1749;2460.58
1750;9651.90
1751;3436.56
1752;1299.71
1753;1787.75
1754;6748.90
1755;4900.28
1756;9731.48
1757;6140.11
1758;7504.52
1759;962.95
1760;7803.18
1761;8458.86
1762;2089.27
1763;6013.55
1764;5831.41
1765;2647.69
1766;4284.44
1767;2196.15
1768;7310.85
1769;5644.88
1770;8458.87
1771;2798.73
1772;7283.26
1773;3415.70
1774;3274.61
1775;266.65
1776;8281.19
1777;4343.25
1778;9247.11
1779;9035.64
1780;5405.26
1781;7741.57
1782;3131.73
1783;344.38
1784;8082.44
1785;6016.58
1786;945.69
1787;5386.25
1788;398.82
1789;9662.68
1790;5921.87
1791;3234.84
1792;3233.28
1793;6256.31
1794;8695.15
1795;8711.60
1796;8171.74
1797;6394.37
1798;1481.84
1799;8853.10
1800;4775.27
1801;7427.44
1802;4376.13
1803;3286.84
1804;118.39
1805;3063.47
1806;2309.49
1807;932.91
1808;3137.99
1809;8701.64
1810;6510.77
1811;9307.76
1812;5071.29
1813;4370.80
1814;6788.78
1815;5019.33
1816;2552.60
1817;7094.80
1818;9269.21
1819;1783.10
1820;4994.18
1821;6400.68
1822;1576.50
1823;2897.63
1824;8988.84
1825;7284.59
1826;4556.00
1827;1295.22
1828;8990.90
1829;1527.12
1830;1687.93
1831;6170.78
1832;698.11
1833;404.40
1834;5982.64
1835;402.90
1836;6752.27
1837;7610.23
1838;8357.28
1839;9807.27
1840;7673.64
1841;6249.60
1842;4480.96
1843;814.21
1844;9698.76
1845;6438.99
1846;932.87
1847;4518.14
1848;5409.88
1849;7544.14
1850;7237.23
1851;4692.86
1852;4801.69
1853;8454.16
1854;6057.95
1855;208.63
1856;4032.59
1857;367.55
1858;2255.22
1859;1024.90
1860;8702.54
1861;4761.70
1862;8269.34
1863;4386.36
1864;3747.93
1865;3279.20
1866;2221.36
1867;4106.83
1868;8366.25
1869;3075.66
1870;6533.50
1871;4417.56
1872;4244.97
1873;5830.16
1874;175.56
1875;3266.28
1876;9720.60
1877;8484.42
1878;7226.44
1879;7064.61
1880;8906.80
1881;9750.32
1882;7240.57
1883;6706.63
1884;9907.39
1885;8195.79
1886;8156.71
1887;3547.49
1888;2659.77
1889;316.91
1890;2627.56
1891;3337.30
1892;6605.82
1893;3515.77
1894;4582.48
1895;4509.20
1896;159.70
1897;549.24
